266980320,6492940453524576128,1
141488193,1111639314047794944,53
300038935,5268547016621360768,13
300038935,5268547016621360768,29
55650590,4665277593852295424,7
357501308,1272123859439770368,24
260004324,5500061456275483776,38
298663873,2151078741786155008,19
454248975,5227928170880093568,38
293954617,2089570519439964416,55
260004324,5500061456275483776,39
410153553,6385548541499112448,28
100389539,2930141657016297216,34
447061717,5357465071731312768,10
350153977,4619238087059206784,27
267263253,4684205720883329920,28
62483237,6598814657249555328,28
24358417,4822916912388338176,5
66561343,3010759262610139776,6
407126408,5772195974332632192,13
349095149,5282270085669557504,8
198008005,4683737294569921664,4
288735205,2294170838587572736,18
353475866,3451908921382409472,44
300038935,5268547016621360768,12
268301217,5489726768531119616,9
364186197,2275130045974715904,17
237104103,1647136729864424576,18
150098860,5481210874877547904,35
176956893,5280444557068991616,35
350618622,4767547667180525696,37
298663873,2151078741786155008,41
219854519,1636984973365053056,26
229742722,2259354802894412928,16
428787891,570653411060484480,19
183120439,4684513614202233728,13
441462736,2388463203438164096,29
300038935,5268547016621360768,28
394561119,5192364501633274880,13
29960110,5157183324996790272,31
229742722,2259354802894412928,49
280655495,5409268527708808320,35
460205581,5251470948229949568,11
339672028,5486322710592888064,10
349576261,5288681857665822080,31
179317684,4651366263526130816,4
147950620,1074139748425931008,41
172900988,709709093301608448,21
290348383,6356417496318028800,13
229510866,2241587416547315584,49
140691463,4624979393181971328,29
55650590,4665277593852295424,9
349095149,5282270085669557504,4
176956893,5280444557068991616,4
350618622,4767547667180525696,7
150098860,5481210874877547904,7
219854185,1650851223740149504,49
55650590,4665277593852295424,31
298663873,2151078741786155008,25
300038935,5268547016621360768,38
237104103,1647136729864424576,41
420112589,2264839957167921024,49
235683377,2265154211335825152,16
229742722,2259354802894412928,48
350618622,4767547667180525696,35
151483286,5545555570947605376,7
321669174,1416730563570869376,51
237104103,1647136729864424576,54
271971130,5262666416118954368,2
103633434,1070387905514406400,40
229742722,2259354802894412928,15
156648452,1255520718461480960,50
237922465,4680527991927519744,38
349576261,5288681857665822080,35
229742722,2259354802894412928,54
55525572,4665704096987467776,6
441738827,1652137995942479744,24
350618622,4767547667180525696,2
140691463,4624979393181971328,28
271971130,5262666416118954368,13
229742722,2259354802894412928,25
150098860,5481210874877547904,28
260004324,5500061456275483776,36
140691463,4624979393181971328,39
55650590,4665277593852295424,35
298663873,2151078741786155008,24
422756130,534988616816537728,18
55650590,4665277593852295424,36
422756130,534988616816537728,19
310002617,1725490333641502976,47
259168516,2242756094328104576,17
16005254,52359538285081728,43
293954617,2089570519439964416,14
335630746,3607877948613218304,46
349095149,5282270085669557504,28
298663873,2151078741786155008,53
54002556,2453680078509741056,30
219854519,1636984973365053056,24
179317684,4651366263526130816,5
218795833,5707485527450614656,8
39414571,3022644120017418496,33
150098860,5481210874877547904,32
280655495,5409268527708808320,36
16005254,52359538285081728,44
150098860,5481210874877547904,4
310002617,1725490333641502976,41
460984940,5251941573573934080,11
342642208,4525545299652540672,26
271971130,5262666416118954368,5
154293917,1585783740516554624,24
271893367,5262709709389254528,29
408636441,2216420110788943744,17
258920431,2254929887069708160,49
172370679,2073530190996615424,41
257527578,5078704372599743104,4
285048486,1094545653447816064,20
417646390,497750842338402560,26
256722647,2224458777730383616,17
349576261,5288681857665822080,4
271971130,5262666416118954368,9
176956893,5280444557068991616,27
229742722,2259354802894412928,18
172900988,709709093301608448,45
219854185,1650851223740149504,55
237922465,4680527991927519744,29
348835438,5735664051960550144,8
240823272,404433018447476096,18
90850770,6675883485986480256,27
147950620,1074139748425931008,21
266980320,6492940453524576128,28
150098860,5481210874877547904,5
260004324,5500061456275483776,31
7548817,2115776451371641984,25
141488193,1111639314047794944,26
198485881,1716345832872291968,53
321669174,1416730563570869376,17
376524552,3962403923821595264,49
336128819,2096535783864546944,26
97568467,3342228616422593664,45
441738827,1652137995942479744,22
350618622,4767547667180525696,12
140691463,4624979393181971328,11
198008005,4683737294569921664,29
229742722,2259354802894412928,55
55525572,4665704096987467776,35
230001847,2239684947894267392,25
420112589,2264839957167921024,54
230001847,2239684947894267392,18
464300749,5351820556994135296,36
395393265,562109759036198272,25
202426247,1620024491110370688,16
288735205,2294170838587572736,25
176956893,5280444557068991616,8
200723869,4747624104168195072,30
383390264,5765748511163751936,13
298663873,2151078741786155008,54
237104103,1647136729864424576,24
140691463,4624979393181971328,3
239816546,3445148131761842944,44
394918211,5197568146570178176,13
409794137,5723638723350902400,34
44792534,4890874702443960832,5
219854519,1636984973365053056,15
88992642,1344163891352965632,40
350618622,4767547667180525696,36
219854519,1636984973365053056,20
298663873,2151078741786155008,18
33595516,5023809953208388352,3
147950620,1074139748425931008,20
229510866,2241587416547315584,17
219854519,1636984973365053056,53
260004324,5500061456275483776,34
458419328,1044013542142711296,20
350618622,4767547667180525696,39
142394656,1675923009431370880,49
24358417,4822916912388338176,32
237104103,1647136729864424576,25
258920431,2254929887069708160,22
279947414,568619413331898240,53
350618622,4767547667180525696,8
271971130,5262666416118954368,1
428699140,3509135344808097024,10
230001847,2239684947894267392,48
28900646,252366608956186240,19
194795551,4042548116644168832,13
271971130,5262666416118954368,32
349095149,5282270085669557504,39
321669174,1416730563570869376,54
349576261,5288681857665822080,3
156648452,1255520718461480960,23
86263325,3919169687804622336,49
200322593,4785886941312921344,32
350153977,4619238087059206784,1
126606859,1841177820379504768,55
271971130,5262666416118954368,6
237104103,1647136729864424576,49
271893367,5262709709389254528,9
321669174,1416730563570869376,20
350618622,4767547667180525696,3
394357918,4620574887039870720,28
230001847,2239684947894267392,21
29857954,6801474136515603456,28
288735205,2294170838587572736,26
468574941,538759464958942208,24
55650590,4665277593852295424,12
349095149,5282270085669557504,12
55525572,4665704096987467776,32
55525572,4665704096987467776,8
206541859,4910452812646300544,29
298663873,2151078741786155008,40
262530407,4933912198895807104,29
55525572,4665704096987467776,10
288735205,2294170838587572736,48
372172128,6375983988633147392,13
97568467,3342228616422593664,6
55650590,4665277593852295424,33
88992642,1344163891352965632,25
420112589,2264839957167921024,15
118327550,5001098681543159040,2
420112589,2264839957167921024,50
229510866,2241587416547315584,41
349576261,5288681857665822080,29
349576261,5288681857665822080,6
464300749,5351820556994135296,37
339672028,5486322710592888064,37
179317684,4651366263526130816,28
259168516,2242756094328104576,51
55650590,4665277593852295424,38
220479565,4770828304936109056,4
329148988,2199658670194983040,24
349095149,5282270085669557504,2
150098860,5481210874877547904,1
439456714,2353440974955205632,30
321669174,1416730563570869376,25
271971130,5262666416118954368,34
176956893,5280444557068991616,36
44792534,4890874702443960832,31
172370679,2073530190996615424,15
169249234,3802583419029393152,45
260004324,5500061456275483776,32
235683377,2265154211335825152,55
198485881,1716345832872291968,41
420112589,2264839957167921024,47
360156606,5842480953772012928,11
158025009,1491634483976350720,16
55525572,4665704096987467776,28
470381900,270260649602149760,19
250111245,2640121486388076032,42
350618622,4767547667180525696,32
219016883,1694625251248104832,22
437856897,3402980516507429888,44
349576261,5288681857665822080,33
321857016,2221164434736927360,18
321857016,2221164434736927360,17
235683377,2265154211335825152,19
106402532,5392409372314518656,9
298663873,2151078741786155008,48
394050135,2296342614570999552,53
260004324,5500061456275483776,12
12421862,2333676738050041728,29
300038935,5268547016621360768,2
230001847,2239684947894267392,24
229510866,2241587416547315584,50
287256467,4548496986402688384,26
219854185,1650851223740149504,47
68007716,3085216850017388672,7
256722647,2224458777730383616,18
230001847,2239684947894267392,14
349576261,5288681857665822080,39
219854519,1636984973365053056,16
281408474,3126717023056016256,6
420112589,2264839957167921024,40
235683377,2265154211335825152,48
198485881,1716345832872291968,48
410214986,6387058411482257536,28
230001847,2239684947894267392,17
361343239,5305241494923209856,36
271893367,5262709709389254528,27
219854519,1636984973365053056,50
288735205,2294170838587572736,51
229510866,2241587416547315584,22
141488193,1111639314047794944,20
219854185,1650851223740149504,20
259168516,2242756094328104576,54
361343239,5305241494923209856,9
466382581,2700166125618717696,55
310002617,1725490333641502976,19
288735205,2294170838587572736,17
394137592,4707634458245031552,2
300038935,5268547016621360768,32
289661991,1117620107545810944,47
158588995,5400949450924312576,10
271971130,5262666416118954368,4
179317684,4651366263526130816,33
229510866,2241587416547315584,25
321669174,1416730563570869376,40
202426247,1620024491110370688,48
55525572,4665704096987467776,30
271893367,5262709709389254528,35
179317684,4651366263526130816,11
124029677,2942084865853011712,33
224225541,6539037542941988736,29
169249234,3802583419029393152,9
89020549,6520880040423258240,1
172370679,2073530190996615424,54
369327947,6347643496607835520,13
258920431,2254929887069708160,47
151483286,5545555570947605376,8
321669174,1416730563570869376,14
349095149,5282270085669557504,1
237104103,1647136729864424576,17
394050135,2296342614570999552,18
178162579,3046327742219111808,33
394918211,5197568146570178176,12
271893367,5262709709389254528,7
441738827,1652137995942479744,16
55650590,4665277593852295424,10
151825527,5396580575830873728,10
73540072,1233227944114002688,50
162802770,5382970374226953600,37
300038935,5268547016621360768,34
360156606,5842480953772012928,38
139285832,6529471108882243840,2
258920431,2254929887069708160,53
219854185,1650851223740149504,15
206541859,4910452812646300544,2
259168516,2242756094328104576,18
439867639,2498140931418172416,31
150098860,5481210874877547904,36
219854519,1636984973365053056,21
150098860,5481210874877547904,37
219854519,1636984973365053056,17
55650590,4665277593852295424,5
441738827,1652137995942479744,21
55650590,4665277593852295424,27
271893367,5262709709389254528,4
193641523,5880886001621564928,38
289661991,1117620107545810944,20
447061717,5357465071731312768,9
229510866,2241587416547315584,24
375506058,2188906825165621120,16
369327947,6347643496607835520,27
49428710,3793743895297313408,45
7548817,2115776451371641984,14
159873822,1404488390652463872,16
39414571,3022644120017418496,6
349095149,5282270085669557504,27
300038935,5268547016621360768,31
237104103,1647136729864424576,16
420112589,2264839957167921024,51
300038935,5268547016621360768,10
158025009,1491634483976350720,50
288735205,2294170838587572736,50
349576261,5288681857665822080,8
103633434,1070387905514406400,21
139285832,6529471108882243840,28
202426247,1620024491110370688,49
219854519,1636984973365053056,49
409794137,5723638723350902400,8
88992642,1344163891352965632,26
407126408,5772195974332632192,12
298663873,2151078741786155008,17
298663873,2151078741786155008,26
199376584,2056007995732413312,15
55650590,4665277593852295424,8
394050135,2296342614570999552,26
219016883,1694625251248104832,49
305048087,2329387852426700800,29
229742722,2259354802894412928,22
230001847,2239684947894267392,26
280206394,5313031504751276032,10
264678534,2300641567596591488,26
230001847,2239684947894267392,22
364186197,2275130045974715904,25
321669174,1416730563570869376,41
376524552,3962403923821595264,22
192790476,4807503030677131392,6
119584412,3980045523465047168,49
234994474,6491962300492857472,1
55650590,4665277593852295424,34
150098860,5481210874877547904,11
212957629,2528453161326406016,43
259168516,2242756094328104576,25
420112589,2264839957167921024,20
237104103,1647136729864424576,53
150098860,5481210874877547904,31
271971130,5262666416118954368,36
55525572,4665704096987467776,9
37770169,2912264564319611136,6
198485881,1716345832872291968,21
288735205,2294170838587572736,40
349576261,5288681857665822080,5
349095149,5282270085669557504,30
335590096,3571038605366263424,46
237922465,4680527991927519744,28
229742722,2259354802894412928,23
361343239,5305241494923209856,37
264678534,2300641567596591488,25
54002556,2453680078509741056,3
271893367,5262709709389254528,2
394050135,2296342614570999552,19
369327947,6347643496607835520,12
220479565,4770828304936109056,33
95057860,2997312063605005056,33
441738827,1652137995942479744,25
259168516,2242756094328104576,20
190496853,5524780333100885888,8
259168516,2242756094328104576,24
268301217,5489726768531119616,34
239816546,3445148131761842944,19
179317684,4651366263526130816,6
408636441,2216420110788943744,24
179317684,4651366263526130816,27
460205581,5251470948229949568,10
258920431,2254929887069708160,48
231702397,6411096106487783296,27
349576261,5288681857665822080,28
218795833,5707485527450614656,7
230001847,2239684947894267392,50
144193715,6565868036138018304,28
260004324,5500061456275483776,27
441738827,1652137995942479744,51
55525572,4665704096987467776,37
428787891,570653411060484480,53
393831507,4009018273332089088,22
229510866,2241587416547315584,54
193641523,5880886001621564928,11
55525572,4665704096987467776,36
237104103,1647136729864424576,40
468574941,538759464958942208,19
235683377,2265154211335825152,25
148673433,784983789642216320,48
321669174,1416730563570869376,47
70524163,4968289907406396160,3
219016883,1694625251248104832,21
349576261,5288681857665822080,27
342642208,4525545299652540672,40
202426247,1620024491110370688,14
271893367,5262709709389254528,3
179317684,4651366263526130816,38
298663873,2151078741786155008,21
176956893,5280444557068991616,2
172370679,2073530190996615424,14
169249234,3802583419029393152,35
198485881,1716345832872291968,40
229742722,2259354802894412928,17
176956893,5280444557068991616,6
279947414,568619413331898240,26
83092282,5516690878153930240,34
219854185,1650851223740149504,22
209459275,5057924844082070016,31
393831507,4009018273332089088,49
258920431,2254929887069708160,15
362249359,5250780970316845696,9
95057860,2997312063605005056,6
321857016,2221164434736927360,24
140691463,4624979393181971328,12
230001847,2239684947894267392,51
140691463,4624979393181971328,37
176956893,5280444557068991616,7
259168516,2242756094328104576,19
55650590,4665277593852295424,11
219854519,1636984973365053056,41
339672028,5486322710592888064,3
229510866,2241587416547315584,23
229510866,2241587416547315584,53
410214986,6387058411482257536,1
1003831,5710154317045164416,34
229510866,2241587416547315584,15
162802770,5382970374226953600,36
207141131,4728513943538448512,29
198008005,4683737294569921664,31
176956893,5280444557068991616,38
350618622,4767547667180525696,28
140691463,4624979393181971328,32
199376584,2056007995732413312,41
441738827,1652137995942479744,19
199376584,2056007995732413312,14
349576261,5288681857665822080,12
220479565,4770828304936109056,31
350618622,4767547667180525696,13
298663873,2151078741786155008,22
237104103,1647136729864424576,14
396562848,549007291282705024,19
150098860,5481210874877547904,8
55650590,4665277593852295424,3
410214986,6387058411482257536,27
441738827,1652137995942479744,18
176956893,5280444557068991616,39
219854519,1636984973365053056,48
300038935,5268547016621360768,33
394561119,5192364501633274880,11
140691463,4624979393181971328,2
362249359,5250780970316845696,37
428787891,570653411060484480,26
219854519,1636984973365053056,19
49428710,3793743895297313408,46
235683377,2265154211335825152,14
180695581,1476485996883837184,49
235683377,2265154211335825152,40
229742722,2259354802894412928,14
417646390,497750842338402560,19
37770169,2912264564319611136,33
350618622,4767547667180525696,38
207110080,4727755005637190016,29
10837041,2471334872292963456,30
392476080,4558177980124887936,25
180695581,1476485996883837184,22
118327550,5001098681543159040,29
350618622,4767547667180525696,30
349095149,5282270085669557504,10
95660472,876608292608416512,46
395171208,1978027916667478656,15
150098860,5481210874877547904,30
258920431,2254929887069708160,23
140691463,4624979393181971328,30
124379043,2913482170369046656,33
198485881,1716345832872291968,26
55525572,4665704096987467776,13
55525572,4665704096987467776,12
55650590,4665277593852295424,2
229742722,2259354802894412928,53
271971130,5262666416118954368,37
387690507,3353218995355814656,45
387690507,3353218995355814656,6
12421862,2333676738050041728,2
395393265,562109759036198272,18
235683377,2265154211335825152,49
300038935,5268547016621360768,3
219854519,1636984973365053056,14
439867639,2498140931418172416,4
179034327,4895489043507741440,31
235683377,2265154211335825152,21
258920431,2254929887069708160,40
147950620,1074139748425931008,14
7548817,2115776451371641984,26
239816546,3445148131761842944,45
293954617,2089570519439964416,41
289661991,1117620107545810944,14
229510866,2241587416547315584,47
290131778,6790773586276283648,28
288735205,2294170838587572736,47
335630746,3607877948613218304,10
240823272,404433018447476096,17
200723869,4747624104168195072,4
349095149,5282270085669557504,3
271893367,5262709709389254528,37
372172128,6375983988633147392,27
116483514,1401760747118886016,24
258920431,2254929887069708160,18
237104103,1647136729864424576,22
260004324,5500061456275483776,13
349095149,5282270085669557504,9
260004324,5500061456275483776,2
220479565,4770828304936109056,30
349576261,5288681857665822080,2
394050135,2296342614570999552,25
235683377,2265154211335825152,24
204650483,3476605537386300032,10
142394656,1675923009431370880,21
259168516,2242756094328104576,22
83092282,5516690878153930240,35
333657795,30398648945512960,42
55650590,4665277593852295424,28
258920431,2254929887069708160,54
220076110,3222453935725951488,6
207141131,4728513943538448512,3
280206394,5313031504751276032,9
271971130,5262666416118954368,30
201248411,4923860051276772608,2
320004517,6641996571978861440,27
258920431,2254929887069708160,51
70899085,3189306030970782208,32
263179590,3330907293088717824,6
350618622,4767547667180525696,4
387690507,3353218995355814656,33
394918211,5197568146570178176,38
140691463,4624979393181971328,36
116483514,1401760747118886016,51
271971130,5262666416118954368,7
55525572,4665704096987467776,4
441738827,1652137995942479744,23
237922465,4680527991927519744,30
258920431,2254929887069708160,50
204650483,3476605537386300032,37
179317684,4651366263526130816,37
264678534,2300641567596591488,19
417646390,497750842338402560,53
271893367,5262709709389254528,12
271893367,5262709709389254528,5
219854185,1650851223740149504,54
349576261,5288681857665822080,7
351601843,6426188308031756288,27
219854185,1650851223740149504,50
245509452,454187981188647168,18
178162579,3046327742219111808,7
395393265,562109759036198272,19
258920431,2254929887069708160,19
464300749,5351820556994135296,10
376637093,2226107083103120640,25
349095149,5282270085669557504,7
441738827,1652137995942479744,50
179317684,4651366263526130816,3
235683377,2265154211335825152,15
219854519,1636984973365053056,23
147950620,1074139748425931008,47
394050135,2296342614570999552,14
148673433,784983789642216320,22
179317684,4651366263526130816,2
230001847,2239684947894267392,47
229510866,2241587416547315584,19
200322593,4785886941312921344,4
119584412,3980045523465047168,22
116483514,1401760747118886016,16
349576261,5288681857665822080,1
259168516,2242756094328104576,41
8599009,4524517290642206336,53
441738827,1652137995942479744,47
147950620,1074139748425931008,48
220479565,4770828304936109056,10
237104103,1647136729864424576,55
298663873,2151078741786155008,16
329148988,2199658670194983040,16
422756130,534988616816537728,24
